batavg,batsr,bowlavg,bowleco,bowlsr,ball_no,innings,runs
21,85.71,34.58,7.98,26,7.2,2,2
21,85.71,34.58,7.98,26,7.3,2,7
16.1,122.9,34.58,7.98,26,7.4,2,2
16.1,122.9,34.58,7.98,26,7.5,2,0
16.1,122.9,34.58,7.98,26,7.6,2,1
16.1,122.9,0,10.46,0,8.1,2,4
16.1,122.9,0,10.46,0,8.2,2,7
24.54,127.35,0,10.46,0,8.3,2,1
16.1,122.9,0,10.46,0,8.4,2,1
24.54,127.35,0,10.46,0,8.5,2,0
24.54,127.35,0,10.46,0,8.6,2,1
24.54,127.35,34.58,7.98,26,9.1,2,0
24.54,127.35,34.58,7.98,26,9.2,2,1
16.1,122.9,34.58,7.98,26,9.3,2,1
24.54,127.35,34.58,7.98,26,9.4,2,0
16.1,122.9,34.58,7.98,26,9.5,2,1
24.54,127.35,34.58,7.98,26,9.6,2,1
24.54,127.35,0,10.46,0,10.1,2,0
24.54,127.35,0,10.46,0,10.2,2,1
16.1,122.9,0,10.46,0,10.3,2,1
24.54,127.35,0,10.46,0,10.4,2,1
16.1,122.9,0,10.46,0,10.5,2,0
16.1,122.9,0,10.46,0,10.6,2,1
16.1,122.9,34.58,7.98,26,11.1,2,1
24.54,127.35,34.58,7.98,26,11.2,2,2
24.54,127.35,34.58,7.98,26,11.3,2,1
16.1,122.9,34.58,7.98,26,11.4,2,1
24.54,127.35,34.58,7.98,26,11.5,2,0
24.54,127.35,34.58,7.98,26,11.6,2,1
24.54,127.35,0,10.46,0,12.1,2,1
16.1,122.9,0,10.46,0,12.2,2,7
24.54,127.35,0,10.46,0,12.3,2,1
15.85,144.15,0,10.46,0,12.4,2,1
24.54,127.35,0,10.46,0,12.5,2,0
24.54,127.35,0,10.46,0,12.6,2,1
24.54,127.35,44.55,7.78,34.3,13.1,2,1
15.85,144.15,44.55,7.78,34.3,13.2,2,0
15.85,144.15,44.55,7.78,34.3,13.3,2,1
24.54,127.35,44.55,7.78,34.3,13.4,2,1
15.85,144.15,44.55,7.78,34.3,13.5,2,0
15.85,144.15,44.55,7.78,34.3,13.6,2,1
15.85,144.15,34.58,7.98,26,14.1,2,2
15.85,144.15,34.58,7.98,26,14.2,2,1
24.54,127.35,34.58,7.98,26,14.3,2,2
24.54,127.35,34.58,7.98,26,14.4,2,2
24.54,127.35,34.58,7.98,26,14.5,2,1
15.85,144.15,34.58,7.98,26,14.6,2,6
24.54,127.35,21.3,7.42,17.2,15.1,2,2
24.54,127.35,21.3,7.42,17.2,15.2,2,2
24.54,127.35,21.3,7.42,17.2,15.3,2,1
15.85,144.15,21.3,7.42,17.2,15.4,2,1
24.54,127.35,21.3,7.42,17.2,15.5,2,0
24.54,127.35,21.3,7.42,17.2,15.6,2,6
15.85,144.15,44.55,7.78,34.3,16.1,2,2
15.85,144.15,44.55,7.78,34.3,16.2,2,1
24.54,127.35,44.55,7.78,34.3,16.3,2,4
24.54,127.35,44.55,7.78,34.3,16.4,2,2
24.54,127.35,44.55,7.78,34.3,16.5,2,1
15.85,144.15,44.55,7.78,34.3,16.6,2,1
15.85,144.15,39,9.75,24,17.1,2,7
0,233.33,39,9.75,24,17.2,2,2
0,233.33,39,9.75,24,17.3,2,0
0,233.33,39,9.75,24,17.4,2,1
24.54,127.35,39,9.75,24,17.5,2,4
24.54,127.35,39,9.75,24,17.6,2,7
2.5,35.71,21.3,7.42,17.2,18.1,2,0
0,233.33,21.3,7.42,17.2,18.2,2,0
0,233.33,21.3,7.42,17.2,18.3,2,1
2.5,35.71,21.3,7.42,17.2,18.4,2,1
0,233.33,21.3,7.42,17.2,18.5,2,7
0,0,21.3,7.42,17.2,18.6,2,0
2.5,35.71,44.55,7.78,34.3,19.1,2,0
2.5,35.71,44.55,7.78,34.3,19.2,2,1
0,0,44.55,7.78,34.3,19.3,2,7
2.5,35.71,44.55,7.78,34.3,19.4,2,1
0,88.88,44.55,7.78,34.3,19.5,2,1
2.5,35.71,44.55,7.78,34.3,19.6,2,1
26.26,136.33,33.7,7.71,26.2,0.1,1,0
26.26,136.33,33.7,7.71,26.2,0.2,1,0
26.26,136.33,33.7,7.71,26.2,0.3,1,1
38.53,121.89,33.7,7.71,26.2,0.4,1,0
38.53,121.89,33.7,7.71,26.2,0.5,1,0
38.53,121.89,33.7,7.71,26.2,0.6,1,0
38.53,121.89,33.7,7.71,26.2,0.7,1,1
26.26,136.33,33.7,7.71,26.2,0.8,1,1
26.26,136.33,33,13.2,15,1.1,1,0
26.26,136.33,33,13.2,15,1.2,1,0
26.26,136.33,33,13.2,15,1.3,1,1
38.53,121.89,33,13.2,15,1.4,1,1
26.26,136.33,33,13.2,15,1.5,1,0
26.26,136.33,33,13.2,15,1.6,1,4
26.26,136.33,33,13.2,15,1.7,1,0
38.53,121.89,33.7,7.71,26.2,2.1,1,1
26.26,136.33,33.7,7.71,26.2,2.2,1,4
26.26,136.33,33.7,7.71,26.2,2.3,1,0
26.26,136.33,33.7,7.71,26.2,2.4,1,4
26.26,136.33,33.7,7.71,26.2,2.5,1,0
26.26,136.33,33.7,7.71,26.2,2.6,1,0
38.53,121.89,27.5,7.85,21,3.1,1,4
38.53,121.89,27.5,7.85,21,3.2,1,4
38.53,121.89,27.5,7.85,21,3.3,1,1
26.26,136.33,27.5,7.85,21,3.4,1,0
26.26,136.33,27.5,7.85,21,3.5,1,6
26.26,136.33,27.5,7.85,21,3.6,1,1
26.26,136.33,33.7,7.71,26.2,4.1,1,1
38.53,121.89,33.7,7.71,26.2,4.2,1,0
38.53,121.89,33.7,7.71,26.2,4.3,1,7
31,135.51,33.7,7.71,26.2,4.4,1,1
26.26,136.33,33.7,7.71,26.2,4.5,1,0
26.26,136.33,33.7,7.71,26.2,4.6,1,0
31,135.51,33,13.2,15,5.1,1,4
31,135.51,33,13.2,15,5.2,1,0
31,135.51,33,13.2,15,5.3,1,1
26.26,136.33,33,13.2,15,5.4,1,2
26.26,136.33,33,13.2,15,5.5,1,0
26.26,136.33,33,13.2,15,5.6,1,4
31,135.51,26.46,7.47,21.2,6.1,1,0
31,135.51,26.46,7.47,21.2,6.2,1,0
31,135.51,26.46,7.47,21.2,6.3,1,1
26.26,136.33,26.46,7.47,21.2,6.4,1,0
26.26,136.33,26.46,7.47,21.2,6.5,1,0
26.26,136.33,26.46,7.47,21.2,6.6,1,0
31,135.51,27.6,8.62,19.2,7.1,1,6
31,135.51,27.6,8.62,19.2,7.2,1,0
31,135.51,27.6,8.62,19.2,7.3,1,1
26.26,136.33,27.6,8.62,19.2,7.4,1,2
26.26,136.33,27.6,8.62,19.2,7.5,1,1
31,135.51,27.6,8.62,19.2,7.6,1,1
31,135.51,26.46,7.47,21.2,8.1,1,0
31,135.51,26.46,7.47,21.2,8.2,1,1
26.26,136.33,26.46,7.47,21.2,8.3,1,0
26.26,136.33,26.46,7.47,21.2,8.4,1,0
26.26,136.33,26.46,7.47,21.2,8.5,1,0
26.26,136.33,26.46,7.47,21.2,8.6,1,7
31,135.51,27.6,8.62,19.2,9.1,1,1
9,103.84,27.6,8.62,19.2,9.2,1,0
9,103.84,27.6,8.62,19.2,9.3,1,2
9,103.84,27.6,8.62,19.2,9.4,1,0
9,103.84,27.6,8.62,19.2,9.5,1,2
9,103.84,27.6,8.62,19.2,9.6,1,1
31,135.51,27.6,8.62,19.2,9.7,1,2
9,103.84,0,8.43,0,11.1,1,0
9,103.84,0,8.43,0,11.2,1,1
31,135.51,0,8.43,0,11.3,1,2
31,135.51,0,8.43,0,11.4,1,7
72.2,145.56,0,8.43,0,11.5,1,1
9,103.84,0,8.43,0,11.6,1,0
9,103.84,0,8.43,0,13.1,1,1
72.2,145.56,0,8.43,0,13.2,1,6
72.2,145.56,0,8.43,0,13.3,1,0
9,103.84,0,8.43,0,13.4,1,1
72.2,145.56,0,8.43,0,13.5,1,1
9,103.84,0,8.43,0,13.6,1,1
9,103.84,33,13.2,15,14.1,1,0
9,103.84,33,13.2,15,14.2,1,1
72.2,145.56,33,13.2,15,14.3,1,4
72.2,145.56,33,13.2,15,14.4,1,1
9,103.84,33,13.2,15,14.5,1,7
72.2,145.56,33,13.2,15,14.6,1,1
72.2,145.56,26.46,7.47,21.2,15.1,1,2
72.2,145.56,26.46,7.47,21.2,15.2,1,6
72.2,145.56,26.46,7.47,21.2,15.3,1,0
72.2,145.56,26.46,7.47,21.2,15.4,1,1
26.85,164.91,26.46,7.47,21.2,15.5,1,0
26.85,164.91,26.46,7.47,21.2,15.6,1,1
26.85,164.91,27.6,8.62,19.2,16.1,1,0
26.85,164.91,27.6,8.62,19.2,16.2,1,4
26.85,164.91,27.6,8.62,19.2,16.3,1,0
26.85,164.91,27.6,8.62,19.2,16.4,1,7
26,127.27,27.6,8.62,19.2,16.5,1,1
72.2,145.56,27.6,8.62,19.2,16.6,1,4
72.2,145.56,27.6,8.62,19.2,16.7,1,2
26,127.27,26.46,7.47,21.2,17.1,1,0
26,127.27,26.46,7.47,21.2,17.2,1,2
26,127.27,26.46,7.47,21.2,17.3,1,1
72.2,145.56,26.46,7.47,21.2,17.4,1,0
72.2,145.56,26.46,7.47,21.2,17.5,1,4
72.2,145.56,26.46,7.47,21.2,17.6,1,1
72.2,145.56,27.6,8.62,19.2,18.1,1,6
72.2,145.56,27.6,8.62,19.2,18.2,1,1
26,127.27,27.6,8.62,19.2,18.3,1,1
72.2,145.56,27.6,8.62,19.2,18.4,1,1
26,127.27,27.6,8.62,19.2,18.5,1,1
72.2,145.56,27.6,8.62,19.2,18.6,1,7
26,127.27,33.7,7.71,26.2,19.1,1,1
5,69.76,19.4,7.97,14.6,1.1,2,0
5,69.76,19.4,7.97,14.6,1.2,2,2
5,69.76,19.4,7.97,14.6,1.3,2,4
5,69.76,19.4,7.97,14.6,1.4,2,0
5,69.76,19.4,7.97,14.6,1.5,2,0
5,69.76,19.4,7.97,14.6,1.6,2,1
5,69.76,23.4,9,15.6,2.1,2,0
5,69.76,23.4,9,15.6,2.2,2,0
5,69.76,23.4,9,15.6,2.3,2,1
5,69.76,23.4,9,15.6,2.6,2,1
5,69.76,19.4,7.97,14.6,3.1,2,0
5,69.76,19.4,7.97,14.6,3.2,2,6
5,69.76,19.4,7.97,14.6,3.3,2,1
5,69.76,27.63,7.12,23.2,4.3,2,0
5,69.76,27.63,7.12,23.2,4.4,2,1
5,69.76,19.4,7.97,14.6,5.1,2,0
5,69.76,19.4,7.97,14.6,5.2,2,0
5,69.76,19.4,7.97,14.6,5.3,2,0
5,69.76,19.4,7.97,14.6,5.4,2,1
5,69.76,27.63,7.12,23.2,6.3,2,0
5,69.76,27.63,7.12,23.2,6.4,2,0
5,69.76,27.63,7.12,23.2,6.5,2,1
5,69.76,24.81,7.72,19.2,7.1,2,6
5,69.76,24.81,7.72,19.2,7.2,2,4
5,69.76,24.81,7.72,19.2,7.3,2,0
5,69.76,24.81,7.72,19.2,7.4,2,1
5,69.76,24.81,7.72,19.2,7.6,2,1
5,69.76,35.5,8.87,24,8.1,2,0
5,69.76,35.5,8.87,24,8.2,2,1
5,69.76,35.5,8.87,24,8.4,2,1
5,69.76,24.81,7.72,19.2,9.1,2,1
5,69.76,24.81,7.72,19.2,9.4,2,1
38.2,122.43,24.81,7.72,19.2,9.6,2,1
38.2,122.43,35.5,8.87,24,10.1,2,1
5,69.76,35.5,8.87,24,10.2,2,1
38.2,122.43,35.5,8.87,24,10.3,2,1
5,69.76,35.5,8.87,24,10.4,2,0
5,69.76,35.5,8.87,24,10.5,2,4
5,69.76,35.5,8.87,24,10.6,2,7
0,131.25,27.63,7.12,23.2,12.1,2,1
38.2,122.43,27.63,7.12,23.2,12.2,2,6
38.2,122.43,27.63,7.12,23.2,12.3,2,1
0,131.25,27.63,7.12,23.2,12.4,2,1
38.2,122.43,27.63,7.12,23.2,12.5,2,0
38.2,122.43,27.63,7.12,23.2,12.6,2,1
38.2,122.43,24.81,7.72,19.2,13.1,2,1
0,131.25,24.81,7.72,19.2,13.2,2,7
26.22,131.84,24.81,7.72,19.2,13.3,2,0
26.22,131.84,24.81,7.72,19.2,13.4,2,0
26.22,131.84,24.81,7.72,19.2,13.5,2,7
38.2,122.43,24.81,7.72,19.2,13.6,2,1
38.2,122.43,27.63,7.12,23.2,14.1,2,1
38.2,122.43,27.63,7.12,23.2,14.3,2,0
38.2,122.43,27.63,7.12,23.2,14.4,2,1
38.2,122.43,27.63,7.12,23.2,14.7,2,4
38.2,122.43,24.81,7.72,19.2,15.3,2,7
24.28,120.56,24.81,7.72,19.2,15.5,2,0
24.28,120.56,24.81,7.72,19.2,15.6,2,1
24.28,120.56,35.5,8.87,24,16.1,2,1
24.28,120.56,35.5,8.87,24,16.5,2,6
24.28,120.56,35.5,8.87,24,16.6,2,1
24.28,120.56,23.4,9,15.6,17.1,2,0
24.28,120.56,23.4,9,15.6,17.2,2,0
24.28,120.56,23.4,9,15.6,17.3,2,0
24.28,120.56,23.4,9,15.6,17.4,2,4
24.28,120.56,23.4,9,15.6,17.5,2,1
24.28,120.56,19.4,7.97,14.6,18.3,2,0
24.28,120.56,19.4,7.97,14.6,18.4,2,1
24.28,120.56,23.4,9,15.6,19.1,2,1
16,177.77,23.4,9,15.6,19.2,2,0
16,177.77,23.4,9,15.6,19.3,2,4
16,177.77,23.4,9,15.6,19.4,2,1
24.28,120.56,23.4,9,15.6,19.5,2,4
24.28,120.56,23.4,9,15.6,19.6,2,0
24.28,120.56,23.4,9,15.6,19.7,2,4
22.7,151.33,36.55,7.65,28.6,0.1,1,0
22.7,151.33,36.55,7.65,28.6,0.2,1,4
22.7,151.33,36.55,7.65,28.6,0.3,1,6
22.7,151.33,36.55,7.65,28.6,0.4,1,7
52.84,168.79,36.55,7.65,28.6,0.5,1,0
52.84,168.79,36.55,7.65,28.6,0.6,1,0
81.08,152.03,20.22,7.42,16.3,1.1,1,0
81.08,152.03,20.22,7.42,16.3,1.2,1,1
52.84,168.79,20.22,7.42,16.3,1.3,1,4
52.84,168.79,20.22,7.42,16.3,1.4,1,0
52.84,168.79,20.22,7.42,16.3,1.5,1,0
52.84,168.79,20.22,7.42,16.3,1.6,1,0
81.08,152.03,36.55,7.65,28.6,2.1,1,0
81.08,152.03,36.55,7.65,28.6,2.2,1,7
0,0,36.55,7.65,28.6,2.3,1,4
0,0,36.55,7.65,28.6,2.4,1,1
52.84,168.79,36.55,7.65,28.6,2.5,1,0
0,0,36.55,7.65,28.6,2.6,1,0
52.84,168.79,20.22,7.42,16.3,3.1,1,0
52.84,168.79,20.22,7.42,16.3,3.2,1,4
52.84,168.79,20.22,7.42,16.3,3.3,1,0
52.84,168.79,20.22,7.42,16.3,3.4,1,4
52.84,168.79,20.22,7.42,16.3,3.5,1,0
52.84,168.79,20.22,7.42,16.3,3.6,1,0
0,0,83.5,9.82,51,4.1,1,1
52.84,168.79,83.5,9.82,51,4.2,1,4
52.84,168.79,83.5,9.82,51,4.3,1,4
52.84,168.79,83.5,9.82,51,4.4,1,4
52.84,168.79,83.5,9.82,51,4.5,1,0
52.84,168.79,83.5,9.82,51,4.6,1,1
52.84,168.79,24.25,8.58,16.9,5.1,1,0
52.84,168.79,24.25,8.58,16.9,5.2,1,0
52.84,168.79,24.25,8.58,16.9,5.3,1,0
52.84,168.79,24.25,8.58,16.9,5.4,1,0
52.84,168.79,24.25,8.58,16.9,5.5,1,0
52.84,168.79,24.25,8.58,16.9,5.6,1,1
0,0,24.25,8.58,16.9,5.7,1,1
52.84,168.79,24.25,8.58,16.9,5.8,1,1
52.84,168.79,28.6,8.93,19.2,6.1,1,0
52.84,168.79,28.6,8.93,19.2,6.2,1,4
52.84,168.79,28.6,8.93,19.2,6.3,1,4
52.84,168.79,28.6,8.93,19.2,6.4,1,1
0,0,28.6,8.93,19.2,6.5,1,2
0,0,28.6,8.93,19.2,6.6,1,4
52.84,168.79,134,7.88,102,7.1,1,0
52.84,168.79,134,7.88,102,7.2,1,0
52.84,168.79,134,7.88,102,7.3,1,0
52.84,168.79,134,7.88,102,7.4,1,1
0,0,134,7.88,102,7.5,1,0
0,0,134,7.88,102,7.6,1,1
0,0,24.25,8.58,16.9,8.1,1,1
52.84,168.79,24.25,8.58,16.9,8.2,1,4
52.84,168.79,24.25,8.58,16.9,8.3,1,0
52.84,168.79,24.25,8.58,16.9,8.4,1,0
52.84,168.79,24.25,8.58,16.9,8.5,1,0
52.84,168.79,24.25,8.58,16.9,8.6,1,2
0,0,134,7.88,102,9.1,1,4
0,0,134,7.88,102,9.2,1,0
0,0,134,7.88,102,9.3,1,2
0,0,134,7.88,102,9.4,1,0
0,0,134,7.88,102,9.5,1,0
52.84,168.79,134,7.88,102,9.6,1,0
0,0,20.22,7.42,16.3,10.1,1,1
52.84,168.79,20.22,7.42,16.3,10.2,1,1
0,0,20.22,7.42,16.3,10.3,1,4
0,0,20.22,7.42,16.3,10.4,1,0
0,0,20.22,7.42,16.3,10.5,1,0
0,0,20.22,7.42,16.3,10.6,1,1
52.84,168.79,20.22,7.42,16.3,10.7,1,2
0,0,134,7.88,102,11.1,1,7
25.76,125.93,134,7.88,102,11.2,1,1
52.84,168.79,134,7.88,102,11.3,1,2
52.84,168.79,134,7.88,102,11.4,1,6
52.84,168.79,134,7.88,102,11.5,1,1
25.76,125.93,134,7.88,102,11.6,1,0
52.84,168.79,36.55,7.65,28.6,12.1,1,1
25.76,125.93,36.55,7.65,28.6,12.2,1,0
25.76,125.93,36.55,7.65,28.6,12.3,1,1
52.84,168.79,36.55,7.65,28.6,12.4,1,0
25.76,125.93,36.55,7.65,28.6,12.5,1,1
52.84,168.79,36.55,7.65,28.6,12.6,1,1
25.76,125.93,36.55,7.65,28.6,12.7,1,1
25.76,125.93,134,7.88,102,13.1,1,6
25.76,125.93,134,7.88,102,13.2,1,0
25.76,125.93,134,7.88,102,13.3,1,4
25.76,125.93,134,7.88,102,13.4,1,4
25.76,125.93,134,7.88,102,13.5,1,7
33,212.9,134,7.88,102,13.6,1,0
25.76,125.93,28.6,8.93,19.2,14.1,1,1
33,212.9,28.6,8.93,19.2,14.2,1,1
25.76,125.93,28.6,8.93,19.2,14.3,1,0
25.76,125.93,28.6,8.93,19.2,14.4,1,2
25.76,125.93,28.6,8.93,19.2,14.5,1,1
33,212.9,28.6,8.93,19.2,14.6,1,1
33,212.9,83.5,9.82,51,15.1,1,1
25.76,125.93,83.5,9.82,51,15.2,1,0
25.76,125.93,83.5,9.82,51,15.3,1,0
25.76,125.93,83.5,9.82,51,15.4,1,1
33,212.9,83.5,9.82,51,15.5,1,4
33,212.9,83.5,9.82,51,15.6,1,1
25.76,125.93,83.5,9.82,51,15.7,1,4
33,212.9,24.25,8.58,16.9,16.1,1,4
33,212.9,24.25,8.58,16.9,16.2,1,4
33,212.9,24.25,8.58,16.9,16.3,1,7
0,125,24.25,8.58,16.9,16.4,1,1
33,212.9,24.25,8.58,16.9,16.5,1,1
0,125,24.25,8.58,16.9,16.6,1,1
33,212.9,24.25,8.58,16.9,16.7,1,0
33,212.9,24.25,8.58,16.9,16.8,1,1
33,212.9,28.6,8.93,19.2,17.1,1,4
33,212.9,28.6,8.93,19.2,17.2,1,6
33,212.9,28.6,8.93,19.2,17.3,1,1
0,125,28.6,8.93,19.2,17.4,1,1
33,212.9,28.6,8.93,19.2,17.5,1,4
33,212.9,28.6,8.93,19.2,17.6,1,2
0,125,20.22,7.42,16.3,18.1,1,0
0,125,20.22,7.42,16.3,18.2,1,4
0,125,20.22,7.42,16.3,18.3,1,0
0,125,20.22,7.42,16.3,18.4,1,4
0,125,20.22,7.42,16.3,18.5,1,0
0,125,20.22,7.42,16.3,18.6,1,7
33,212.9,20.22,7.42,16.3,18.7,1,4
0,0,36.55,7.65,28.6,19.1,1,6
0,0,36.55,7.65,28.6,19.2,1,0
33,212.9,36.55,7.65,28.6,19.3,1,2
33,212.9,36.55,7.65,28.6,19.4,1,0
33,212.9,36.55,7.65,28.6,19.5,1,2
33,212.9,36.55,7.65,28.6,19.6,1,7
22.12,135.11,23.4,9,15.6,1.1,1,4
22.12,135.11,23.4,9,15.6,1.2,1,0
22.12,135.11,23.4,9,15.6,1.3,1,0
29.45,146.6,23.4,9,15.6,1.4,1,1
22.12,135.11,23.4,9,15.6,1.5,1,0
22.12,135.11,23.4,9,15.6,1.6,1,1
29.45,146.6,23.4,9,15.6,3.1,1,0
29.45,146.6,23.4,9,15.6,3.2,1,0
29.45,146.6,23.4,9,15.6,3.3,1,0
29.45,146.6,23.4,9,15.6,3.4,1,0
29.45,146.6,23.4,9,15.6,3.5,1,6
29.45,146.6,23.4,9,15.6,3.6,1,4
29.45,146.6,23.4,9,15.6,3.7,1,4
22.12,135.11,24.81,7.72,19.2,4.1,1,0
22.12,135.11,24.81,7.72,19.2,4.2,1,4
22.12,135.11,24.81,7.72,19.2,4.3,1,0
22.12,135.11,24.81,7.72,19.2,4.4,1,7
28.5,127.88,24.81,7.72,19.2,4.5,1,0
28.5,127.88,24.81,7.72,19.2,4.6,1,6
29.45,146.6,23.4,9,15.6,5.1,1,1
28.5,127.88,23.4,9,15.6,5.2,1,0
28.5,127.88,23.4,9,15.6,5.3,1,0
28.5,127.88,23.4,9,15.6,5.4,1,4
28.5,127.88,23.4,9,15.6,5.5,1,0
28.5,127.88,23.4,9,15.6,5.6,1,0
29.45,146.6,35.5,8.87,24,6.1,1,1
28.5,127.88,35.5,8.87,24,6.2,1,0
28.5,127.88,35.5,8.87,24,6.3,1,0
28.5,127.88,35.5,8.87,24,6.4,1,0
28.5,127.88,35.5,8.87,24,6.5,1,0
28.5,127.88,35.5,8.87,24,6.6,1,1
28.5,127.88,19.4,7.97,14.6,7.1,1,1
29.45,146.6,19.4,7.97,14.6,7.2,1,1
28.5,127.88,19.4,7.97,14.6,7.3,1,0
28.5,127.88,19.4,7.97,14.6,7.4,1,0
28.5,127.88,19.4,7.97,14.6,7.5,1,0
28.5,127.88,19.4,7.97,14.6,7.6,1,4
29.45,146.6,35.5,8.87,24,8.1,1,1
28.5,127.88,35.5,8.87,24,8.2,1,1
29.45,146.6,35.5,8.87,24,8.3,1,1
28.5,127.88,35.5,8.87,24,8.4,1,7
34.33,127.16,35.5,8.87,24,8.5,1,0
34.33,127.16,35.5,8.87,24,8.6,1,1
34.33,127.16,19.4,7.97,14.6,9.1,1,1
28.5,127.88,19.4,7.97,14.6,9.2,1,0
28.5,127.88,19.4,7.97,14.6,9.3,1,0
28.5,127.88,19.4,7.97,14.6,9.4,1,7
40.57,135.23,19.4,7.97,14.6,9.5,1,0
34.33,127.16,19.4,7.97,14.6,9.6,1,0
34.33,127.16,19.4,7.97,14.6,9.7,1,1
40.57,135.23,19.4,7.97,14.6,9.8,1,0
40.57,135.23,19.4,7.97,14.6,9.9,1,0
34.33,127.16,24.81,7.72,19.2,10.1,1,2
34.33,127.16,24.81,7.72,19.2,10.2,1,1
40.57,135.23,24.81,7.72,19.2,10.3,1,1
34.33,127.16,24.81,7.72,19.2,10.4,1,0
34.33,127.16,24.81,7.72,19.2,10.5,1,1
40.57,135.23,24.81,7.72,19.2,10.6,1,1
40.57,135.23,19.4,7.97,14.6,11.1,1,1
34.33,127.16,19.4,7.97,14.6,11.2,1,1
40.57,135.23,19.4,7.97,14.6,11.3,1,7
12.37,120.73,19.4,7.97,14.6,11.4,1,0
12.37,120.73,19.4,7.97,14.6,11.5,1,0
12.37,120.73,19.4,7.97,14.6,11.6,1,4
34.33,127.16,24.81,7.72,19.2,12.1,1,1
12.37,120.73,24.81,7.72,19.2,12.2,1,1
34.33,127.16,24.81,7.72,19.2,12.3,1,1
12.37,120.73,24.81,7.72,19.2,12.4,1,0
12.37,120.73,24.81,7.72,19.2,12.5,1,0
12.37,120.73,24.81,7.72,19.2,12.6,1,7
34.33,127.16,24.81,7.72,19.2,14.1,1,1
21.22,107.9,24.81,7.72,19.2,14.2,1,1
34.33,127.16,24.81,7.72,19.2,14.3,1,2
34.33,127.16,24.81,7.72,19.2,14.4,1,1
21.22,107.9,24.81,7.72,19.2,14.5,1,2
21.22,107.9,24.81,7.72,19.2,14.6,1,0
34.33,127.16,19.4,7.97,14.6,15.1,1,2
34.33,127.16,19.4,7.97,14.6,15.2,1,0
34.33,127.16,19.4,7.97,14.6,15.3,1,1
21.22,107.9,19.4,7.97,14.6,15.4,1,0
21.22,107.9,19.4,7.97,14.6,15.5,1,2
21.22,107.9,19.4,7.97,14.6,15.6,1,0
21.22,107.9,19.4,7.97,14.6,15.7,1,1
21.22,107.9,35.5,8.87,24,16.1,1,1
34.33,127.16,35.5,8.87,24,16.2,1,4
34.33,127.16,35.5,8.87,24,16.3,1,1
21.22,107.9,35.5,8.87,24,16.4,1,1
34.33,127.16,35.5,8.87,24,16.5,1,1
21.22,107.9,35.5,8.87,24,16.6,1,1
34.33,127.16,35.5,8.87,24,18.1,1,1
21.22,107.9,35.5,8.87,24,18.2,1,1
34.33,127.16,35.5,8.87,24,18.3,1,0
34.33,127.16,35.5,8.87,24,18.4,1,1
21.22,107.9,35.5,8.87,24,18.5,1,7
20.5,107.89,35.5,8.87,24,18.6,1,0
34.33,127.16,23.4,9,15.6,19.1,1,0
34.33,127.16,23.4,9,15.6,19.2,1,0
34.33,127.16,23.4,9,15.6,19.3,1,1
20.5,107.89,23.4,9,15.6,19.4,1,4
20.5,107.89,23.4,9,15.6,19.5,1,4
20.5,107.89,23.4,9,15.6,19.6,1,1
26.26,136.33,22.11,7.65,17.3,1.1,2,0
26.26,136.33,22.11,7.65,17.3,1.2,2,2
26.26,136.33,22.11,7.65,17.3,1.3,2,3
31,135.51,22.11,7.65,17.3,1.4,2,1
26.26,136.33,22.11,7.65,17.3,1.5,2,4
26.26,136.33,22.11,7.65,17.3,1.6,2,0
26.26,136.33,31.3,8.39,22.3,3.1,2,4
26.26,136.33,31.3,8.39,22.3,3.2,2,4
26.26,136.33,31.3,8.39,22.3,3.3,2,4
26.26,136.33,31.3,8.39,22.3,3.4,2,1
31,135.51,31.3,8.39,22.3,3.5,2,0
31,135.51,31.3,8.39,22.3,3.6,2,1
31,135.51,22.11,7.65,17.3,4.1,2,0
31,135.51,22.11,7.65,17.3,4.2,2,0
31,135.51,22.11,7.65,17.3,4.3,2,1
26.26,136.33,22.11,7.65,17.3,4.4,2,4
26.26,136.33,22.11,7.65,17.3,4.5,2,1
31,135.51,22.11,7.65,17.3,4.6,2,4
26.26,136.33,31.9,7.25,26.4,5.1,2,7
26,127.27,31.9,7.25,26.4,5.2,2,1
31,135.51,31.9,7.25,26.4,5.3,2,0
31,135.51,31.9,7.25,26.4,5.4,2,0
31,135.51,31.9,7.25,26.4,5.5,2,0
31,135.51,31.9,7.25,26.4,5.6,2,1
31,135.51,38.87,7.74,30.1,6.1,2,1
26,127.27,38.87,7.74,30.1,6.2,2,1
31,135.51,38.87,7.74,30.1,6.3,2,1
26,127.27,38.87,7.74,30.1,6.4,2,0
26,127.27,38.87,7.74,30.1,6.5,2,4
26,127.27,38.87,7.74,30.1,6.6,2,0
31,135.51,31.9,7.25,26.4,7.1,2,7
26,127.27,31.9,7.25,26.4,7.2,2,0
26,127.27,31.9,7.25,26.4,7.3,2,1
72.2,145.56,31.9,7.25,26.4,7.4,2,0
72.2,145.56,31.9,7.25,26.4,7.5,2,0
72.2,145.56,31.9,7.25,26.4,7.6,2,2
26,127.27,38.87,7.74,30.1,8.1,2,0
26,127.27,38.87,7.74,30.1,8.2,2,1
72.2,145.56,38.87,7.74,30.1,8.3,2,0
72.2,145.56,38.87,7.74,30.1,8.4,2,0
72.2,145.56,38.87,7.74,30.1,8.5,2,1
26,127.27,38.87,7.74,30.1,8.6,2,1
26,127.27,0,8.2,0,9.1,2,0
26,127.27,0,8.2,0,9.2,2,0
